issue_width,rob_size,l1d_mshrs,l1d_size,l1d_assoc,has_l2,l2_size,ipc,config_id,cost,is_feasible
4,128,2,64kB,8,False,inactive,0.584957,872,472.4,True
4,128,4,16kB,2,False,inactive,0.64016,873,428.4,True
4,128,4,16kB,4,False,inactive,0.640194,874,428.8,True
4,128,4,16kB,8,False,inactive,0.640212,875,429.6,True
4,128,4,32kB,2,False,inactive,0.641185,876,444.8,True
4,128,4,32kB,4,False,inactive,0.640812,877,445.6,True
4,128,4,32kB,8,False,inactive,0.639446,878,447.2,True
4,128,4,64kB,2,False,inactive,0.643598,879,477.6,True
4,128,4,64kB,4,False,inactive,0.646573,880,479.2,True
4,128,4,64kB,8,False,inactive,0.644978,881,482.4,True
4,128,8,16kB,2,False,inactive,0.661273,882,448.4,True
4,128,8,16kB,4,False,inactive,0.659681,883,448.8,True
4,128,8,16kB,8,False,inactive,0.660671,884,449.6,True
4,128,8,32kB,2,False,inactive,0.660786,885,464.8,True
4,128,8,32kB,4,False,inactive,0.661201,886,465.6,True
4,128,8,32kB,8,False,inactive,0.660532,887,467.2,True
4,128,8,64kB,2,False,inactive,0.663125,888,497.6,True
4,128,8,64kB,4,False,inactive,0.667335,889,499.2,True
4,128,8,64kB,8,False,inactive,0.667033,890,502.4,True
8,32,2,16kB,2,False,inactive,0.57787,891,474.4,True
8,32,2,16kB,4,False,inactive,0.577909,892,474.8,True
8,32,2,16kB,8,False,inactive,0.577867,893,475.6,True
8,32,2,32kB,2,False,inactive,0.580736,894,490.8,True
8,32,2,32kB,4,False,inactive,0.580728,895,491.6,True
8,32,2,32kB,8,False,inactive,0.58012,896,493.2,True
8,32,2,64kB,2,False,inactive,0.58483,897,523.6,True
8,32,2,64kB,4,False,inactive,0.581756,898,525.2,True
8,32,2,64kB,8,False,inactive,0.582588,899,528.4,True
8,32,4,16kB,2,False,inactive,0.634809,900,484.4,True
8,32,4,16kB,4,False,inactive,0.634725,901,484.8,True
8,32,4,16kB,8,False,inactive,0.636898,902,485.6,True
8,32,4,32kB,2,False,inactive,0.639762,903,500.8,True
8,32,4,32kB,4,False,inactive,0.637927,904,501.6,True
8,32,4,32kB,8,False,inactive,0.637438,905,503.2,True
8,32,4,64kB,2,False,inactive,0.638693,906,533.6,True
8,32,4,64kB,4,False,inactive,0.643287,907,535.2,True
8,32,4,64kB,8,False,inactive,0.637024,908,538.4,True
8,32,8,16kB,2,False,inactive,0.655708,909,504.4,True
8,32,8,16kB,4,False,inactive,0.65371,910,504.8,True
8,32,8,16kB,8,False,inactive,0.656354,911,505.6,True
8,32,8,32kB,2,False,inactive,0.659855,912,520.8,True
8,32,8,32kB,4,False,inactive,0.657501,913,521.6,True
8,32,8,32kB,8,False,inactive,0.657078,914,523.2,True
8,32,8,64kB,2,False,inactive,0.657067,915,553.6,True
8,32,8,64kB,4,False,inactive,0.66376,916,555.2,True
8,32,8,64kB,8,False,inactive,0.656593,917,558.4,True
8,64,2,16kB,2,False,inactive,0.582595,918,522.4,True
8,64,2,16kB,4,False,inactive,0.582632,919,522.8,True
8,64,2,16kB,8,False,inactive,0.582606,920,523.6,True
8,64,2,32kB,2,False,inactive,0.586328,921,538.8,True
8,64,2,32kB,4,False,inactive,0.584797,922,539.6,True
8,64,2,32kB,8,False,inactive,0.584293,923,541.2,True
8,64,2,64kB,2,False,inactive,0.589589,924,571.6,True
8,64,2,64kB,4,False,inactive,0.589769,925,573.2,True
8,64,2,64kB,8,False,inactive,0.584957,926,576.4,True
8,64,4,16kB,2,False,inactive,0.64024,927,532.4,True
8,64,4,16kB,4,False,inactive,0.640446,928,532.8,True
8,64,4,16kB,8,False,inactive,0.640465,929,533.6,True
8,64,4,32kB,2,False,inactive,0.642904,930,548.8,True
8,64,4,32kB,4,False,inactive,0.643616,931,549.6,True
8,64,4,32kB,8,False,inactive,0.643901,932,551.2,True
8,64,4,64kB,2,False,inactive,0.647045,933,581.6,True
8,64,4,64kB,4,False,inactive,0.64798,934,583.2,True
8,64,4,64kB,8,False,inactive,0.64556,935,586.4,True
8,64,8,16kB,2,False,inactive,0.660118,936,552.4,True
8,64,8,16kB,4,False,inactive,0.660213,937,552.8,True
8,64,8,16kB,8,False,inactive,0.65967,938,553.6,True
8,64,8,32kB,2,False,inactive,0.662557,939,568.8,True
8,64,8,32kB,4,False,inactive,0.662741,940,569.6,True
8,64,8,32kB,8,False,inactive,0.664504,941,571.2,True
8,64,8,64kB,2,False,inactive,0.669339,942,601.6,True
8,64,8,64kB,4,False,inactive,0.667455,943,603.2,True
8,64,8,64kB,8,False,inactive,0.665946,944,606.4,True
8,128,2,16kB,2,False,inactive,0.585056,945,618.4,True
8,128,2,16kB,4,False,inactive,0.584641,946,618.8,True
8,128,2,16kB,8,False,inactive,0.584874,947,619.6,True
8,128,2,32kB,2,False,inactive,0.586476,948,634.8,True
8,128,2,32kB,4,False,inactive,0.58693,949,635.6,True
8,128,2,32kB,8,False,inactive,0.584933,950,637.2,True
8,128,2,64kB,2,False,inactive,0.592152,951,667.6,True
8,128,2,64kB,4,False,inactive,0.591244,952,669.2,True
8,128,2,64kB,8,False,inactive,0.589746,953,672.4,True
8,128,4,16kB,2,False,inactive,0.643254,954,628.4,True
8,128,4,16kB,4,False,inactive,0.643105,955,628.8,True
8,128,4,16kB,8,False,inactive,0.643099,956,629.6,True
8,128,4,32kB,2,False,inactive,0.643703,957,644.8,True
8,128,4,32kB,4,False,inactive,0.646419,958,645.6,True
8,128,4,32kB,8,False,inactive,0.643077,959,647.2,True
8,128,4,64kB,2,False,inactive,0.651898,960,677.6,True
8,128,4,64kB,4,False,inactive,0.646498,961,679.2,True
8,128,4,64kB,8,False,inactive,0.648569,962,682.4,True
8,128,8,16kB,2,False,inactive,0.663764,963,648.4,True
8,128,8,16kB,4,False,inactive,0.663898,964,648.8,True
8,128,8,16kB,8,False,inactive,0.663755,965,649.6,True
8,128,8,32kB,2,False,inactive,0.663636,966,664.8,True
8,128,8,32kB,4,False,inactive,0.666326,967,665.6,True
8,128,8,32kB,8,False,inactive,0.663633,968,667.2,True
8,128,8,64kB,2,False,inactive,0.674411,969,697.6,True
8,128,8,64kB,4,False,inactive,0.667842,970,699.2,True
8,128,8,64kB,8,False,inactive,0.669573,971,702.4,True
