issue_width,rob_size,l1d_mshrs,l1d_size,l1d_assoc,has_l2,l2_size,ipc,config_id,cost,is_feasible
4,128,4,16kB,2,True,512kB,0.481461,432,940.4,True
4,128,4,16kB,2,True,1MB,0.539211,433,1452.4,True
4,128,4,16kB,2,True,2MB,0.612541,434,2476.4,False
4,128,4,16kB,4,True,512kB,0.481409,435,940.8,True
4,128,4,16kB,4,True,1MB,0.53938,436,1452.8,True
4,128,4,16kB,4,True,2MB,0.612541,437,2476.8,False
4,128,4,16kB,8,True,512kB,0.481377,438,941.6,True
4,128,4,16kB,8,True,1MB,0.539347,439,1453.6,True
4,128,4,16kB,8,True,2MB,0.612541,440,2477.6,False
4,128,4,32kB,2,True,512kB,0.482686,441,956.8,True
4,128,4,32kB,2,True,1MB,0.540292,442,1468.8,True
4,128,4,32kB,2,True,2MB,0.612558,443,2492.8,False
4,128,4,32kB,4,True,512kB,0.482722,444,957.6,True
4,128,4,32kB,4,True,1MB,0.540267,445,1469.6,True
4,128,4,32kB,4,True,2MB,0.612553,446,2493.6,False
4,128,4,32kB,8,True,512kB,0.482518,447,959.2,True
4,128,4,32kB,8,True,1MB,0.540201,448,1471.2,True
4,128,4,32kB,8,True,2MB,0.612553,449,2495.2,False
4,128,4,64kB,2,True,512kB,0.484424,450,989.6,True
4,128,4,64kB,2,True,1MB,0.542386,451,1501.6,False
4,128,4,64kB,2,True,2MB,0.612615,452,2525.6,False
4,128,4,64kB,4,True,512kB,0.484557,453,991.2,True
4,128,4,64kB,4,True,1MB,0.54244,454,1503.2,False
4,128,4,64kB,4,True,2MB,0.612608,455,2527.2,False
4,128,4,64kB,8,True,512kB,0.484252,456,994.4,True
4,128,4,64kB,8,True,1MB,0.542148,457,1506.4,False
4,128,4,64kB,8,True,2MB,0.612606,458,2530.4,False
4,128,8,16kB,2,True,512kB,0.481469,459,960.4,True
4,128,8,16kB,2,True,1MB,0.539216,460,1472.4,True
4,128,8,16kB,2,True,2MB,0.612554,461,2496.4,False
4,128,8,16kB,4,True,512kB,0.481416,462,960.8,True
4,128,8,16kB,4,True,1MB,0.53938,463,1472.8,True
4,128,8,16kB,4,True,2MB,0.612554,464,2496.8,False
4,128,8,16kB,8,True,512kB,0.481384,465,961.6,True
4,128,8,16kB,8,True,1MB,0.539362,466,1473.6,True
4,128,8,16kB,8,True,2MB,0.612554,467,2497.6,False
4,128,8,32kB,2,True,512kB,0.482694,468,976.8,True
4,128,8,32kB,2,True,1MB,0.540301,469,1488.8,True
4,128,8,32kB,2,True,2MB,0.61257,470,2512.8,False
4,128,8,32kB,4,True,512kB,0.48273,471,977.6,True
4,128,8,32kB,4,True,1MB,0.540277,472,1489.6,True
4,128,8,32kB,4,True,2MB,0.612566,473,2513.6,False
4,128,8,32kB,8,True,512kB,0.482599,474,979.2,True
4,128,8,32kB,8,True,1MB,0.54021,475,1491.2,True
4,128,8,32kB,8,True,2MB,0.612566,476,2515.2,False
4,128,8,64kB,2,True,512kB,0.484431,477,1009.6,True
4,128,8,64kB,2,True,1MB,0.542396,478,1521.6,False
4,128,8,64kB,2,True,2MB,0.612627,479,2545.6,False
4,128,8,64kB,4,True,512kB,0.484565,480,1011.2,True
4,128,8,64kB,4,True,1MB,0.54245,481,1523.2,False
4,128,8,64kB,4,True,2MB,0.61262,482,2547.2,False
4,128,8,64kB,8,True,512kB,0.48426,483,1014.4,True
4,128,8,64kB,8,True,1MB,0.542158,484,1526.4,False
4,128,8,64kB,8,True,2MB,0.612618,485,2550.4,False
8,32,2,16kB,2,True,512kB,0.479716,486,986.4,True
8,32,2,16kB,2,True,1MB,0.536717,487,1498.4,True
8,32,2,16kB,2,True,2MB,0.608623,488,2522.4,False
8,32,2,16kB,4,True,512kB,0.479068,489,986.8,True
8,32,2,16kB,4,True,1MB,0.536633,490,1498.8,True
8,32,2,16kB,4,True,2MB,0.608772,491,2522.8,False
8,32,2,16kB,8,True,512kB,0.479068,492,987.6,True
8,32,2,16kB,8,True,1MB,0.536578,493,1499.6,True
8,32,2,16kB,8,True,2MB,0.608772,494,2523.6,False
8,32,2,32kB,2,True,512kB,0.48043,495,1002.8,True
8,32,2,32kB,2,True,1MB,0.537531,496,1514.8,False
8,32,2,32kB,2,True,2MB,0.608791,497,2538.8,False
8,32,2,32kB,4,True,512kB,0.480461,498,1003.6,True
8,32,2,32kB,4,True,1MB,0.53766,499,1515.6,False
8,32,2,32kB,4,True,2MB,0.608791,500,2539.6,False
8,32,2,32kB,8,True,512kB,0.480505,501,1005.2,True
8,32,2,32kB,8,True,1MB,0.537545,502,1517.2,False
8,32,2,32kB,8,True,2MB,0.608791,503,2541.2,False
8,32,2,64kB,2,True,512kB,0.481948,504,1035.6,True
8,32,2,64kB,2,True,1MB,0.538984,505,1547.6,False
8,32,2,64kB,2,True,2MB,0.608966,506,2571.6,False
8,32,2,64kB,4,True,512kB,0.481939,507,1037.2,True
8,32,2,64kB,4,True,1MB,0.538906,508,1549.2,False
8,32,2,64kB,4,True,2MB,0.608959,509,2573.2,False
8,32,2,64kB,8,True,512kB,0.481546,510,1040.4,True
8,32,2,64kB,8,True,1MB,0.538614,511,1552.4,False
8,32,2,64kB,8,True,2MB,0.608957,512,2576.4,False
8,32,4,16kB,2,True,512kB,0.479989,513,996.4,True
8,32,4,16kB,2,True,1MB,0.536594,514,1508.4,False
8,32,4,16kB,2,True,2MB,0.608772,515,2532.4,False
8,32,4,16kB,4,True,512kB,0.479758,516,996.8,True
8,32,4,16kB,4,True,1MB,0.536666,517,1508.8,False
8,32,4,16kB,4,True,2MB,0.60902,518,2532.8,False
8,32,4,16kB,8,True,512kB,0.479195,519,997.6,True
8,32,4,16kB,8,True,1MB,0.536718,520,1509.6,False
8,32,4,16kB,8,True,2MB,0.60902,521,2533.6,False
8,32,4,32kB,2,True,512kB,0.480461,522,1012.8,True
8,32,4,32kB,2,True,1MB,0.537692,523,1524.8,False
8,32,4,32kB,2,True,2MB,0.609037,524,2548.8,False
8,32,4,32kB,4,True,512kB,0.480479,525,1013.6,True
8,32,4,32kB,4,True,1MB,0.537692,526,1525.6,False
8,32,4,32kB,4,True,2MB,0.609032,527,2549.6,False
8,32,4,32kB,8,True,512kB,0.480523,528,1015.2,True
8,32,4,32kB,8,True,1MB,0.537649,529,1527.2,False
8,32,4,32kB,8,True,2MB,0.609032,530,2551.2,False
8,32,4,64kB,2,True,512kB,0.481885,531,1045.6,True
8,32,4,64kB,2,True,1MB,0.539153,532,1557.6,False
8,32,4,64kB,2,True,2MB,0.609093,533,2581.6,False
8,32,4,64kB,4,True,512kB,0.481762,534,1047.2,True
8,32,4,64kB,4,True,1MB,0.538978,535,1559.2,False
8,32,4,64kB,4,True,2MB,0.609086,536,2583.2,False
8,32,4,64kB,8,True,512kB,0.481516,537,1050.4,True
8,32,4,64kB,8,True,1MB,0.538802,538,1562.4,False
8,32,4,64kB,8,True,2MB,0.609084,539,2586.4,False
8,32,8,16kB,2,True,512kB,0.479989,540,1016.4,True
8,32,8,16kB,2,True,1MB,0.536594,541,1528.4,False
8,32,8,16kB,2,True,2MB,0.608772,542,2552.4,False
8,32,8,16kB,4,True,512kB,0.479758,543,1016.8,True
8,32,8,16kB,4,True,1MB,0.536666,544,1528.8,False
8,32,8,16kB,4,True,2MB,0.60902,545,2552.8,False
8,32,8,16kB,8,True,512kB,0.479195,546,1017.6,True
8,32,8,16kB,8,True,1MB,0.536718,547,1529.6,False
8,32,8,16kB,8,True,2MB,0.60902,548,2553.6,False
8,32,8,32kB,2,True,512kB,0.480461,549,1032.8,True
8,32,8,32kB,2,True,1MB,0.537692,550,1544.8,False
8,32,8,32kB,2,True,2MB,0.609037,551,2568.8,False
8,32,8,32kB,4,True,512kB,0.480479,552,1033.6,True
8,32,8,32kB,4,True,1MB,0.537692,553,1545.6,False
8,32,8,32kB,4,True,2MB,0.609032,554,2569.6,False
8,32,8,32kB,8,True,512kB,0.480523,555,1035.2,True
8,32,8,32kB,8,True,1MB,0.537649,556,1547.2,False
8,32,8,32kB,8,True,2MB,0.609032,557,2571.2,False
8,32,8,64kB,2,True,512kB,0.481885,558,1065.6,True
8,32,8,64kB,2,True,1MB,0.539153,559,1577.6,False
8,32,8,64kB,2,True,2MB,0.609093,560,2601.6,False
8,32,8,64kB,4,True,512kB,0.481762,561,1067.2,True
8,32,8,64kB,4,True,1MB,0.538978,562,1579.2,False
8,32,8,64kB,4,True,2MB,0.609086,563,2603.2,False
8,32,8,64kB,8,True,512kB,0.481516,564,1070.4,True
8,32,8,64kB,8,True,1MB,0.538802,565,1582.4,False
8,32,8,64kB,8,True,2MB,0.609084,566,2606.4,False
8,64,2,16kB,2,True,512kB,0.482029,567,1034.4,True
8,64,2,16kB,2,True,1MB,0.540337,568,1546.4,False
8,64,2,16kB,2,True,2MB,0.613619,569,2570.4,False
8,64,2,16kB,4,True,512kB,0.482482,570,1034.8,True
8,64,2,16kB,4,True,1MB,0.540473,571,1546.8,False
8,64,2,16kB,4,True,2MB,0.613749,572,2570.8,False
8,64,2,16kB,8,True,512kB,0.482396,573,1035.6,True
8,64,2,16kB,8,True,1MB,0.540529,574,1547.6,False
8,64,2,16kB,8,True,2MB,0.613749,575,2571.6,False
8,64,2,32kB,2,True,512kB,0.482948,576,1050.8,True
8,64,2,32kB,2,True,1MB,0.541344,577,1562.8,False
8,64,2,32kB,2,True,2MB,0.613759,578,2586.8,False
8,64,2,32kB,4,True,512kB,0.482948,579,1051.6,True
8,64,2,32kB,4,True,1MB,0.541282,580,1563.6,False
8,64,2,32kB,4,True,2MB,0.613759,581,2587.6,False
8,64,2,32kB,8,True,512kB,0.482858,582,1053.2,True
8,64,2,32kB,8,True,1MB,0.541188,583,1565.2,False
8,64,2,32kB,8,True,2MB,0.613759,584,2589.2,False
8,64,2,64kB,2,True,512kB,0.485095,585,1083.6,True
8,64,2,64kB,2,True,1MB,0.542757,586,1595.6,False
8,64,2,64kB,2,True,2MB,0.613821,587,2619.6,False
8,64,2,64kB,4,True,512kB,0.485138,588,1085.2,True
8,64,2,64kB,4,True,1MB,0.542757,589,1597.2,False
8,64,2,64kB,4,True,2MB,0.613938,590,2621.2,False
8,64,2,64kB,8,True,512kB,0.484883,591,1088.4,True
8,64,2,64kB,8,True,1MB,0.542811,592,1600.4,False
8,64,2,64kB,8,True,2MB,0.613938,593,2624.4,False
8,64,4,16kB,2,True,512kB,0.482494,594,1044.4,True
8,64,4,16kB,2,True,1MB,0.540586,595,1556.4,False
8,64,4,16kB,2,True,2MB,0.613777,596,2580.4,False
8,64,4,16kB,4,True,512kB,0.482607,597,1044.8,True
8,64,4,16kB,4,True,1MB,0.540855,598,1556.8,False
8,64,4,16kB,4,True,2MB,0.613918,599,2580.8,False
8,64,4,16kB,8,True,512kB,0.482443,600,1045.6,True
8,64,4,16kB,8,True,1MB,0.540781,601,1557.6,False
8,64,4,16kB,8,True,2MB,0.613918,602,2581.6,False
8,64,4,32kB,2,True,512kB,0.483354,603,1060.8,True
8,64,4,32kB,2,True,1MB,0.541577,604,1572.8,False
8,64,4,32kB,2,True,2MB,0.613935,605,2596.8,False
8,64,4,32kB,4,True,512kB,0.483429,606,1061.6,True
8,64,4,32kB,4,True,1MB,0.541598,607,1573.6,False
8,64,4,32kB,4,True,2MB,0.613918,608,2597.6,False
8,64,4,32kB,8,True,512kB,0.483372,609,1063.2,True
8,64,4,32kB,8,True,1MB,0.541361,610,1575.2,False
8,64,4,32kB,8,True,2MB,0.613918,611,2599.2,False
8,64,4,64kB,2,True,512kB,0.485144,612,1093.6,True
8,64,4,64kB,2,True,1MB,0.543267,613,1605.6,False
8,64,4,64kB,2,True,2MB,0.613981,614,2629.6,False
8,64,4,64kB,4,True,512kB,0.485171,615,1095.2,True
8,64,4,64kB,4,True,1MB,0.54284,616,1607.2,False
8,64,4,64kB,4,True,2MB,0.613981,617,2631.2,False
8,64,4,64kB,8,True,512kB,0.484927,618,1098.4,True
8,64,4,64kB,8,True,1MB,0.542886,619,1610.4,False
8,64,4,64kB,8,True,2MB,0.613981,620,2634.4,False
8,64,8,16kB,2,True,512kB,0.482494,621,1064.4,True
8,64,8,16kB,2,True,1MB,0.540586,622,1576.4,False
8,64,8,16kB,2,True,2MB,0.613777,623,2600.4,False
8,64,8,16kB,4,True,512kB,0.482607,624,1064.8,True
8,64,8,16kB,4,True,1MB,0.540855,625,1576.8,False
8,64,8,16kB,4,True,2MB,0.613918,626,2600.8,False
8,64,8,16kB,8,True,512kB,0.482443,627,1065.6,True
8,64,8,16kB,8,True,1MB,0.540781,628,1577.6,False
8,64,8,16kB,8,True,2MB,0.613918,629,2601.6,False
8,64,8,32kB,2,True,512kB,0.483354,630,1080.8,True
8,64,8,32kB,2,True,1MB,0.541577,631,1592.8,False
8,64,8,32kB,2,True,2MB,0.613935,632,2616.8,False
8,64,8,32kB,4,True,512kB,0.483429,633,1081.6,True
8,64,8,32kB,4,True,1MB,0.541598,634,1593.6,False
8,64,8,32kB,4,True,2MB,0.613918,635,2617.6,False
8,64,8,32kB,8,True,512kB,0.483372,636,1083.2,True
8,64,8,32kB,8,True,1MB,0.541361,637,1595.2,False
8,64,8,32kB,8,True,2MB,0.613918,638,2619.2,False
8,64,8,64kB,2,True,512kB,0.485146,639,1113.6,True
8,64,8,64kB,2,True,1MB,0.543267,640,1625.6,False
8,64,8,64kB,2,True,2MB,0.613981,641,2649.6,False
8,64,8,64kB,4,True,512kB,0.485171,642,1115.2,True
8,64,8,64kB,4,True,1MB,0.54284,643,1627.2,False
8,64,8,64kB,4,True,2MB,0.613981,644,2651.2,False
8,64,8,64kB,8,True,512kB,0.484927,645,1118.4,True
8,64,8,64kB,8,True,1MB,0.542886,646,1630.4,False
8,64,8,64kB,8,True,2MB,0.613981,647,2654.4,False
8,128,2,16kB,2,True,512kB,0.483341,648,1130.4,True
8,128,2,16kB,2,True,1MB,0.542117,649,1642.4,False
8,128,2,16kB,2,True,2MB,0.61557,650,2666.4,False
8,128,2,16kB,4,True,512kB,0.483208,651,1130.8,True
8,128,2,16kB,4,True,1MB,0.542004,652,1642.8,False
8,128,2,16kB,4,True,2MB,0.615568,653,2666.8,False
8,128,2,16kB,8,True,512kB,0.483073,654,1131.6,True
8,128,2,16kB,8,True,1MB,0.542106,655,1643.6,False
8,128,2,16kB,8,True,2MB,0.615568,656,2667.6,False
8,128,2,32kB,2,True,512kB,0.483861,657,1146.8,True
8,128,2,32kB,2,True,1MB,0.542536,658,1658.8,False
8,128,2,32kB,2,True,2MB,0.615568,659,2682.8,False
8,128,2,32kB,4,True,512kB,0.483861,660,1147.6,True
8,128,2,32kB,4,True,1MB,0.542536,661,1659.6,False
8,128,2,32kB,4,True,2MB,0.615568,662,2683.6,False
8,128,2,32kB,8,True,512kB,0.483773,663,1149.2,True
8,128,2,32kB,8,True,1MB,0.542415,664,1661.2,False
8,128,2,32kB,8,True,2MB,0.615568,665,2685.2,False
8,128,2,64kB,2,True,512kB,0.48604,666,1179.6,True
8,128,2,64kB,2,True,1MB,0.544532,667,1691.6,False
8,128,2,64kB,2,True,2MB,0.615637,668,2715.6,False
8,128,2,64kB,4,True,512kB,0.485798,669,1181.2,True
8,128,2,64kB,4,True,1MB,0.544457,670,1693.2,False
8,128,2,64kB,4,True,2MB,0.615613,671,2717.2,False
8,128,2,64kB,8,True,512kB,0.48558,672,1184.4,True
8,128,2,64kB,8,True,1MB,0.544125,673,1696.4,False
8,128,2,64kB,8,True,2MB,0.615613,674,2720.4,False
8,128,4,16kB,2,True,512kB,0.483732,675,1140.4,True
8,128,4,16kB,2,True,1MB,0.542383,676,1652.4,False
8,128,4,16kB,2,True,2MB,0.615626,677,2676.4,False
8,128,4,16kB,4,True,512kB,0.48339,678,1140.8,True
8,128,4,16kB,4,True,1MB,0.542383,679,1652.8,False
8,128,4,16kB,4,True,2MB,0.615651,680,2676.8,False
8,128,4,16kB,8,True,512kB,0.483744,681,1141.6,True
8,128,4,16kB,8,True,1MB,0.542383,682,1653.6,False
8,128,4,16kB,8,True,2MB,0.615624,683,2677.6,False
8,128,4,32kB,2,True,512kB,0.484374,684,1156.8,True
8,128,4,32kB,2,True,1MB,0.542822,685,1668.8,False
8,128,4,32kB,2,True,2MB,0.615651,686,2692.8,False
8,128,4,32kB,4,True,512kB,0.484366,687,1157.6,True
8,128,4,32kB,4,True,1MB,0.542797,688,1669.6,False
8,128,4,32kB,4,True,2MB,0.615651,689,2693.6,False
8,128,4,32kB,8,True,512kB,0.484279,690,1159.2,True
8,128,4,32kB,8,True,1MB,0.542786,691,1671.2,False
8,128,4,32kB,8,True,2MB,0.615651,692,2695.2,False
8,128,4,64kB,2,True,512kB,0.486087,693,1189.6,True
8,128,4,64kB,2,True,1MB,0.544439,694,1701.6,False
8,128,4,64kB,2,True,2MB,0.615734,695,2725.6,False
8,128,4,64kB,4,True,512kB,0.485923,696,1191.2,True
8,128,4,64kB,4,True,1MB,0.544322,697,1703.2,False
8,128,4,64kB,4,True,2MB,0.615715,698,2727.2,False
8,128,4,64kB,8,True,512kB,0.485628,699,1194.4,True
8,128,4,64kB,8,True,1MB,0.54418,700,1706.4,False
8,128,4,64kB,8,True,2MB,0.615715,701,2730.4,False
8,128,8,16kB,2,True,512kB,0.48374,702,1160.4,True
8,128,8,16kB,2,True,1MB,0.542393,703,1672.4,False
8,128,8,16kB,2,True,2MB,0.615638,704,2696.4,False
8,128,8,16kB,4,True,512kB,0.483397,705,1160.8,True
8,128,8,16kB,4,True,1MB,0.542393,706,1672.8,False
8,128,8,16kB,4,True,2MB,0.615663,707,2696.8,False
8,128,8,16kB,8,True,512kB,0.483752,708,1161.6,True
8,128,8,16kB,8,True,1MB,0.542393,709,1673.6,False
8,128,8,16kB,8,True,2MB,0.615636,710,2697.6,False
8,128,8,32kB,2,True,512kB,0.484382,711,1176.8,True
8,128,8,32kB,2,True,1MB,0.542832,712,1688.8,False
8,128,8,32kB,2,True,2MB,0.615663,713,2712.8,False
8,128,8,32kB,4,True,512kB,0.484373,714,1177.6,True
8,128,8,32kB,4,True,1MB,0.542806,715,1689.6,False
8,128,8,32kB,4,True,2MB,0.615663,716,2713.6,False
8,128,8,32kB,8,True,512kB,0.484287,717,1179.2,True
8,128,8,32kB,8,True,1MB,0.542795,718,1691.2,False
8,128,8,32kB,8,True,2MB,0.615663,719,2715.2,False
8,128,8,64kB,2,True,512kB,0.486095,720,1209.6,True
8,128,8,64kB,2,True,1MB,0.544449,721,1721.6,False
8,128,8,64kB,2,True,2MB,0.615747,722,2745.6,False
8,128,8,64kB,4,True,512kB,0.485931,723,1211.2,True
8,128,8,64kB,4,True,1MB,0.544332,724,1723.2,False
8,128,8,64kB,4,True,2MB,0.615727,725,2747.2,False
8,128,8,64kB,8,True,512kB,0.485635,726,1214.4,True
8,128,8,64kB,8,True,1MB,0.54419,727,1726.4,False
8,128,8,64kB,8,True,2MB,0.615727,728,2750.4,False
2,32,2,16kB,2,False,inactive,0.503764,729,174.4,True
2,32,2,16kB,4,False,inactive,0.503791,730,174.8,True
2,32,2,16kB,8,False,inactive,0.502498,731,175.6,True
2,32,2,32kB,2,False,inactive,0.502565,732,190.8,True
2,32,2,32kB,4,False,inactive,0.504056,733,191.6,True
2,32,2,32kB,8,False,inactive,0.504055,734,193.2,True
2,32,2,64kB,2,False,inactive,0.505894,735,223.6,True
2,32,2,64kB,4,False,inactive,0.50726,736,225.2,True
2,32,2,64kB,8,False,inactive,0.507162,737,228.4,True
2,32,4,16kB,2,False,inactive,0.503781,738,184.4,True
2,32,4,16kB,4,False,inactive,0.503807,739,184.8,True
2,32,4,16kB,8,False,inactive,0.502509,740,185.6,True
2,32,4,32kB,2,False,inactive,0.502661,741,200.8,True
2,32,4,32kB,4,False,inactive,0.504077,742,201.6,True
2,32,4,32kB,8,False,inactive,0.504069,743,203.2,True
2,32,4,64kB,2,False,inactive,0.505757,744,233.6,True
2,32,4,64kB,4,False,inactive,0.505756,745,235.2,True
2,32,4,64kB,8,False,inactive,0.505928,746,238.4,True
2,32,8,16kB,2,False,inactive,0.503781,747,204.4,True
2,32,8,16kB,4,False,inactive,0.503807,748,204.8,True
2,32,8,16kB,8,False,inactive,0.502509,749,205.6,True
2,32,8,32kB,2,False,inactive,0.502661,750,220.8,True
2,32,8,32kB,4,False,inactive,0.504077,751,221.6,True
2,32,8,32kB,8,False,inactive,0.504069,752,223.2,True
2,32,8,64kB,2,False,inactive,0.505757,753,253.6,True
2,32,8,64kB,4,False,inactive,0.505756,754,255.2,True
2,32,8,64kB,8,False,inactive,0.505928,755,258.4,True
2,64,2,16kB,2,False,inactive,0.504702,756,222.4,True
2,64,2,16kB,4,False,inactive,0.504403,757,222.8,True
2,64,2,16kB,8,False,inactive,0.504391,758,223.6,True
2,64,2,32kB,2,False,inactive,0.504467,759,238.8,True
2,64,2,32kB,4,False,inactive,0.504265,760,239.6,True
2,64,2,32kB,8,False,inactive,0.50446,761,241.2,True
2,64,2,64kB,2,False,inactive,0.505878,762,271.6,True
2,64,2,64kB,4,False,inactive,0.507565,763,273.2,True
2,64,2,64kB,8,False,inactive,0.508559,764,276.4,True
2,64,4,16kB,2,False,inactive,0.504738,765,232.4,True
2,64,4,16kB,4,False,inactive,0.504429,766,232.8,True
2,64,4,16kB,8,False,inactive,0.504418,767,233.6,True
2,64,4,32kB,2,False,inactive,0.504488,768,248.8,True
2,64,4,32kB,4,False,inactive,0.504303,769,249.6,True
2,64,4,32kB,8,False,inactive,0.504487,770,251.2,True
2,64,4,64kB,2,False,inactive,0.505915,771,281.6,True
2,64,4,64kB,4,False,inactive,0.507598,772,283.2,True
2,64,4,64kB,8,False,inactive,0.508592,773,286.4,True
2,64,8,16kB,2,False,inactive,0.504738,774,252.4,True
2,64,8,16kB,4,False,inactive,0.504429,775,252.8,True
2,64,8,16kB,8,False,inactive,0.504418,776,253.6,True
2,64,8,32kB,2,False,inactive,0.504488,777,268.8,True
2,64,8,32kB,4,False,inactive,0.504303,778,269.6,True
2,64,8,32kB,8,False,inactive,0.504487,779,271.2,True
2,64,8,64kB,2,False,inactive,0.505915,780,301.6,True
2,64,8,64kB,4,False,inactive,0.507598,781,303.2,True
2,64,8,64kB,8,False,inactive,0.508592,782,306.4,True
2,128,2,16kB,2,False,inactive,0.506326,783,318.4,True
2,128,2,16kB,4,False,inactive,0.506392,784,318.8,True
2,128,2,16kB,8,False,inactive,0.506194,785,319.6,True
2,128,2,32kB,2,False,inactive,0.508582,786,334.8,True
2,128,2,32kB,4,False,inactive,0.508557,787,335.6,True
2,128,2,32kB,8,False,inactive,0.508454,788,337.2,True
2,128,2,64kB,2,False,inactive,0.509627,789,367.6,True
2,128,2,64kB,4,False,inactive,0.509621,790,369.2,True
2,128,2,64kB,8,False,inactive,0.507787,791,372.4,True
2,128,4,16kB,2,False,inactive,0.50638,792,328.4,True
2,128,4,16kB,4,False,inactive,0.506434,793,328.8,True
2,128,4,16kB,8,False,inactive,0.506228,794,329.6,True
2,128,4,32kB,2,False,inactive,0.508619,795,344.8,True
2,128,4,32kB,4,False,inactive,0.50761,796,345.6,True
2,128,4,32kB,8,False,inactive,0.507599,797,347.2,True
2,128,4,64kB,2,False,inactive,0.509658,798,377.6,True
2,128,4,64kB,4,False,inactive,0.509658,799,379.2,True
2,128,4,64kB,8,False,inactive,0.50783,800,382.4,True
2,128,8,16kB,2,False,inactive,0.506384,801,348.4,True
2,128,8,16kB,4,False,inactive,0.506437,802,348.8,True
2,128,8,16kB,8,False,inactive,0.506232,803,349.6,True
2,128,8,32kB,2,False,inactive,0.508622,804,364.8,True
2,128,8,32kB,4,False,inactive,0.507613,805,365.6,True
2,128,8,32kB,8,False,inactive,0.507602,806,367.2,True
2,128,8,64kB,2,False,inactive,0.509662,807,397.6,True
2,128,8,64kB,4,False,inactive,0.509662,808,399.2,True
2,128,8,64kB,8,False,inactive,0.507833,809,402.4,True
4,32,2,16kB,2,False,inactive,0.507952,810,274.4,True
4,32,2,16kB,4,False,inactive,0.508062,811,274.8,True
4,32,2,16kB,8,False,inactive,0.508141,812,275.6,True
4,32,2,32kB,2,False,inactive,0.508046,813,290.8,True
4,32,2,32kB,4,False,inactive,0.509378,814,291.6,True
4,32,2,32kB,8,False,inactive,0.509476,815,293.2,True
4,32,2,64kB,2,False,inactive,0.511831,816,323.6,True
4,32,2,64kB,4,False,inactive,0.511807,817,325.2,True
4,32,2,64kB,8,False,inactive,0.511586,818,328.4,True
4,32,4,16kB,2,False,inactive,0.508146,819,284.4,True
4,32,4,16kB,4,False,inactive,0.508076,820,284.8,True
4,32,4,16kB,8,False,inactive,0.508171,821,285.6,True
4,32,4,32kB,2,False,inactive,0.509471,822,300.8,True
4,32,4,32kB,4,False,inactive,0.509404,823,301.6,True
4,32,4,32kB,8,False,inactive,0.508019,824,303.2,True
4,32,4,64kB,2,False,inactive,0.511859,825,333.6,True
4,32,4,64kB,4,False,inactive,0.511838,826,335.2,True
4,32,4,64kB,8,False,inactive,0.511617,827,338.4,True
4,32,8,16kB,2,False,inactive,0.508146,828,304.4,True
4,32,8,16kB,4,False,inactive,0.508076,829,304.8,True
4,32,8,16kB,8,False,inactive,0.508171,830,305.6,True
4,32,8,32kB,2,False,inactive,0.509471,831,320.8,True
4,32,8,32kB,4,False,inactive,0.509404,832,321.6,True
4,32,8,32kB,8,False,inactive,0.508019,833,323.2,True
4,32,8,64kB,2,False,inactive,0.511859,834,353.6,True
4,32,8,64kB,4,False,inactive,0.511838,835,355.2,True
4,32,8,64kB,8,False,inactive,0.511617,836,358.4,True
4,64,2,16kB,2,False,inactive,0.509835,837,322.4,True
4,64,2,16kB,4,False,inactive,0.510579,838,322.8,True
4,64,2,16kB,8,False,inactive,0.509933,839,323.6,True
4,64,2,32kB,2,False,inactive,0.510003,840,338.8,True
4,64,2,32kB,4,False,inactive,0.511608,841,339.6,True
4,64,2,32kB,8,False,inactive,0.511307,842,341.2,True
4,64,2,64kB,2,False,inactive,0.513193,843,371.6,True
4,64,2,64kB,4,False,inactive,0.513318,844,373.2,True
4,64,2,64kB,8,False,inactive,0.513261,845,376.4,True
4,64,4,16kB,2,False,inactive,0.509854,846,332.4,True
4,64,4,16kB,4,False,inactive,0.509961,847,332.8,True
4,64,4,16kB,8,False,inactive,0.509952,848,333.6,True
4,64,4,32kB,2,False,inactive,0.510024,849,348.8,True
4,64,4,32kB,4,False,inactive,0.511648,850,349.6,True
4,64,4,32kB,8,False,inactive,0.511693,851,351.2,True
4,64,4,64kB,2,False,inactive,0.514717,852,381.6,True
4,64,4,64kB,4,False,inactive,0.513355,853,383.2,True
4,64,4,64kB,8,False,inactive,0.514684,854,386.4,True
4,64,8,16kB,2,False,inactive,0.509854,855,352.4,True
4,64,8,16kB,4,False,inactive,0.509961,856,352.8,True
4,64,8,16kB,8,False,inactive,0.509952,857,353.6,True
4,64,8,32kB,2,False,inactive,0.510024,858,368.8,True
4,64,8,32kB,4,False,inactive,0.511648,859,369.6,True
4,64,8,32kB,8,False,inactive,0.511693,860,371.2,True
4,64,8,64kB,2,False,inactive,0.514717,861,401.6,True
4,64,8,64kB,4,False,inactive,0.513355,862,403.2,True
4,64,8,64kB,8,False,inactive,0.514684,863,406.4,True
4,128,2,16kB,2,False,inactive,0.511669,864,418.4,True
4,128,2,16kB,4,False,inactive,0.511823,865,418.8,True
4,128,2,16kB,8,False,inactive,0.511813,866,419.6,True
4,128,2,32kB,2,False,inactive,0.511895,867,434.8,True
4,128,2,32kB,4,False,inactive,0.511982,868,435.6,True
4,128,2,32kB,8,False,inactive,0.51174,869,437.2,True
4,128,2,64kB,2,False,inactive,0.513137,870,467.6,True
4,128,2,64kB,4,False,inactive,0.515377,871,469.2,True
