issue_width,rob_size,l1d_mshrs,l1d_size,l1d_assoc,has_l2,l2_size,ipc_compute,config_id,cost,is_feasible,ipc_latency,ipc_concurrency
4,64,2,16kB,8,True,2MB,1.052753,332,2371.6,False,0.609958,0.631718
4,64,2,32kB,2,True,512kB,1.052753,333,850.8,True,0.480841,0.533468
4,64,2,32kB,2,True,1MB,1.052753,334,1362.8,True,0.538247,0.580605
4,64,2,32kB,2,True,2MB,1.052753,335,2386.8,False,0.609974,0.631718
4,64,2,32kB,4,True,512kB,1.052752,336,851.6,True,0.481078,0.53303
4,64,2,32kB,4,True,1MB,1.052752,337,1363.6,True,0.538228,0.580324
4,64,2,32kB,4,True,2MB,1.052752,338,2387.6,False,0.60997,0.631718
4,64,2,32kB,8,True,512kB,1.052753,339,853.2,True,0.480989,0.532363
4,64,2,32kB,8,True,1MB,1.052753,340,1365.2,True,0.538075,0.57977
4,64,2,32kB,8,True,2MB,1.052753,341,2389.2,False,0.60997,0.631718
4,64,2,64kB,2,True,512kB,1.05288,342,883.6,True,0.48293,0.535724
4,64,2,64kB,2,True,1MB,1.05288,343,1395.6,True,0.540022,0.5834
4,64,2,64kB,2,True,2MB,1.05288,344,2419.6,False,0.61003,0.631718
4,64,2,64kB,4,True,512kB,1.052887,345,885.2,True,0.482919,0.535614
4,64,2,64kB,4,True,1MB,1.052887,346,1397.2,True,0.539997,0.58286
4,64,2,64kB,4,True,2MB,1.052887,347,2421.2,False,0.610024,0.631718
4,64,2,64kB,8,True,512kB,1.052887,348,888.4,True,0.482518,0.534593
4,64,2,64kB,8,True,1MB,1.052887,349,1400.4,True,0.539878,0.581753
4,64,2,64kB,8,True,2MB,1.052887,350,2424.4,False,0.610022,0.631718
4,64,4,16kB,2,True,512kB,1.052857,351,844.4,True,0.48017,0.568665
4,64,4,16kB,2,True,1MB,1.052857,352,1356.4,True,0.537523,0.597156
4,64,4,16kB,2,True,2MB,1.052857,353,2380.4,False,0.609975,0.639025
4,64,4,16kB,4,True,512kB,1.052866,354,844.8,True,0.48017,0.568638
4,64,4,16kB,4,True,1MB,1.052866,355,1356.8,True,0.53734,0.597051
4,64,4,16kB,4,True,2MB,1.052866,356,2380.8,False,0.609975,0.639024
4,64,4,16kB,8,True,512kB,1.052866,357,845.6,True,0.480113,0.56858
4,64,4,16kB,8,True,1MB,1.052866,358,1357.6,True,0.537558,0.597091
4,64,4,16kB,8,True,2MB,1.052866,359,2381.6,False,0.609975,0.639026
4,64,4,32kB,2,True,512kB,1.052866,360,860.8,True,0.480868,0.570182
4,64,4,32kB,2,True,1MB,1.052866,361,1372.8,True,0.538295,0.598036
4,64,4,32kB,2,True,2MB,1.052866,362,2396.8,False,0.609992,0.639025
4,64,4,32kB,4,True,512kB,1.052865,363,861.6,True,0.481108,0.569815
4,64,4,32kB,4,True,1MB,1.052865,364,1373.6,True,0.538276,0.59774
4,64,4,32kB,4,True,2MB,1.052865,365,2397.6,False,0.609987,0.639029
4,64,4,32kB,8,True,512kB,1.052866,366,863.2,True,0.48102,0.569649
4,64,4,32kB,8,True,1MB,1.052866,367,1375.2,True,0.538111,0.597686
4,64,4,32kB,8,True,2MB,1.052866,368,2399.2,False,0.609987,0.639026
4,64,4,64kB,2,True,512kB,1.052992,369,893.6,True,0.482959,0.572317
4,64,4,64kB,2,True,1MB,1.052992,370,1405.6,True,0.540073,0.59979
4,64,4,64kB,2,True,2MB,1.052992,371,2429.6,False,0.610047,0.639025
4,64,4,64kB,4,True,512kB,1.053,372,895.2,True,0.482948,0.571901
4,64,4,64kB,4,True,1MB,1.053,373,1407.2,True,0.540048,0.599363
4,64,4,64kB,4,True,2MB,1.053,374,2431.2,False,0.610041,0.639043
4,64,4,64kB,8,True,512kB,1.053,375,898.4,True,0.482619,0.571417
4,64,4,64kB,8,True,1MB,1.053,376,1410.4,True,0.539929,0.598975
4,64,4,64kB,8,True,2MB,1.053,377,2434.4,False,0.610039,0.639029
4,64,8,16kB,2,True,512kB,1.052857,378,864.4,True,0.480172,0.577794
4,64,8,16kB,2,True,1MB,1.052857,379,1376.4,True,0.537523,0.597209
4,64,8,16kB,2,True,2MB,1.052857,380,2400.4,False,0.609975,0.639501
4,64,8,16kB,4,True,512kB,1.052866,381,864.8,True,0.480172,0.577922
4,64,8,16kB,4,True,1MB,1.052866,382,1376.8,True,0.53734,0.597051
4,64,8,16kB,4,True,2MB,1.052866,383,2400.8,False,0.609975,0.639501
4,64,8,16kB,8,True,512kB,1.052866,384,865.6,True,0.480113,0.578236
4,64,8,16kB,8,True,1MB,1.052866,385,1377.6,True,0.537558,0.597141
4,64,8,16kB,8,True,2MB,1.052866,386,2401.6,False,0.609975,0.639501
4,64,8,32kB,2,True,512kB,1.052866,387,880.8,True,0.480868,0.579679
4,64,8,32kB,2,True,1MB,1.052866,388,1392.8,True,0.538295,0.597881
4,64,8,32kB,2,True,2MB,1.052866,389,2416.8,False,0.609992,0.639501
4,64,8,32kB,4,True,512kB,1.052865,390,881.6,True,0.481108,0.578998
4,64,8,32kB,4,True,1MB,1.052865,391,1393.6,True,0.538276,0.597783
4,64,8,32kB,4,True,2MB,1.052865,392,2417.6,False,0.609987,0.639501
4,64,8,32kB,8,True,512kB,1.052866,393,883.2,True,0.48102,0.579583
4,64,8,32kB,8,True,1MB,1.052866,394,1395.2,True,0.538111,0.597589
4,64,8,32kB,8,True,2MB,1.052866,395,2419.2,False,0.609987,0.639501
4,64,8,64kB,2,True,512kB,1.052992,396,913.6,True,0.482959,0.580258
4,64,8,64kB,2,True,1MB,1.052992,397,1425.6,True,0.540073,0.59974
4,64,8,64kB,2,True,2MB,1.052992,398,2449.6,False,0.610047,0.639501
4,64,8,64kB,4,True,512kB,1.053,399,915.2,True,0.482948,0.580248
4,64,8,64kB,4,True,1MB,1.053,400,1427.2,True,0.540048,0.599562
4,64,8,64kB,4,True,2MB,1.053,401,2451.2,False,0.610041,0.639529
4,64,8,64kB,8,True,512kB,1.053,402,918.4,True,0.482619,0.581776
4,64,8,64kB,8,True,1MB,1.053,403,1430.4,True,0.539929,0.59912
4,64,8,64kB,8,True,2MB,1.053,404,2454.4,False,0.610039,0.639501
4,128,2,16kB,2,True,512kB,1.060022,405,930.4,True,0.48157,0.533221
4,128,2,16kB,2,True,1MB,1.060022,406,1442.4,True,0.53938,0.580798
4,128,2,16kB,2,True,2MB,1.060022,407,2466.4,False,0.612311,0.63404
4,128,2,16kB,4,True,512kB,1.060354,408,930.8,True,0.481561,0.532935
4,128,2,16kB,4,True,1MB,1.060354,409,1442.8,True,0.53963,0.580863
4,128,2,16kB,4,True,2MB,1.060354,410,2466.8,False,0.612443,0.63421
4,128,2,16kB,8,True,512kB,1.060353,411,931.6,True,0.481428,0.532863
4,128,2,16kB,8,True,1MB,1.060353,412,1443.6,True,0.539717,0.580675
4,128,2,16kB,8,True,2MB,1.060353,413,2467.6,False,0.612443,0.63421
4,128,2,32kB,2,True,512kB,1.060353,414,946.8,True,0.482341,0.535008
4,128,2,32kB,2,True,1MB,1.060353,415,1458.8,True,0.540131,0.582598
4,128,2,32kB,2,True,2MB,1.060353,416,2482.8,False,0.612459,0.63421
4,128,2,32kB,4,True,512kB,1.060352,417,947.6,True,0.482279,0.534647
4,128,2,32kB,4,True,1MB,1.060352,418,1459.6,True,0.540204,0.582126
4,128,2,32kB,4,True,2MB,1.060352,419,2483.6,False,0.612455,0.63421
4,128,2,32kB,8,True,512kB,1.060353,420,949.2,True,0.482226,0.533952
4,128,2,32kB,8,True,1MB,1.060353,421,1461.2,True,0.540036,0.581535
4,128,2,32kB,8,True,2MB,1.060353,422,2485.2,False,0.612455,0.63421
4,128,2,64kB,2,True,512kB,1.060455,423,979.6,True,0.483898,0.537913
4,128,2,64kB,2,True,1MB,1.060455,424,1491.6,True,0.542195,0.585452
4,128,2,64kB,2,True,2MB,1.060455,425,2515.6,False,0.612516,0.63421
4,128,2,64kB,4,True,512kB,1.060455,426,981.2,True,0.483784,0.537453
4,128,2,64kB,4,True,1MB,1.060455,427,1493.2,True,0.541996,0.585056
4,128,2,64kB,4,True,2MB,1.060455,428,2517.2,False,0.612509,0.63421
4,128,2,64kB,8,True,512kB,1.060455,429,984.4,True,0.48347,0.5366
4,128,2,64kB,8,True,1MB,1.060455,430,1496.4,True,0.541766,0.583671
4,128,2,64kB,8,True,2MB,1.060455,431,2520.4,False,0.612507,0.63421
4,128,4,16kB,2,True,512kB,1.060901,432,940.4,True,0.481461,0.570785
4,128,4,16kB,2,True,1MB,1.060901,433,1452.4,True,0.539211,0.598623
4,128,4,16kB,2,True,2MB,1.060901,434,2476.4,False,0.612541,0.641838
4,128,4,16kB,4,True,512kB,1.060909,435,940.8,True,0.481409,0.570696
4,128,4,16kB,4,True,1MB,1.060909,436,1452.8,True,0.53938,0.598616
4,128,4,16kB,4,True,2MB,1.060909,437,2476.8,False,0.612541,0.641837
4,128,4,16kB,8,True,512kB,1.060904,438,941.6,True,0.481377,0.570668
4,128,4,16kB,8,True,1MB,1.060904,439,1453.6,True,0.539347,0.598654
4,128,4,16kB,8,True,2MB,1.060904,440,2477.6,False,0.612541,0.641837
4,128,4,32kB,2,True,512kB,1.060904,441,956.8,True,0.482686,0.571963
4,128,4,32kB,2,True,1MB,1.060904,442,1468.8,True,0.540292,0.599341
4,128,4,32kB,2,True,2MB,1.060904,443,2492.8,False,0.612558,0.641838
4,128,4,32kB,4,True,512kB,1.060903,444,957.6,True,0.482722,0.571662
4,128,4,32kB,4,True,1MB,1.060903,445,1469.6,True,0.540267,0.599237
4,128,4,32kB,4,True,2MB,1.060903,446,2493.6,False,0.612553,0.64183
4,128,4,32kB,8,True,512kB,1.060904,447,959.2,True,0.482518,0.571496
4,128,4,32kB,8,True,1MB,1.060904,448,1471.2,True,0.540201,0.599106
4,128,4,32kB,8,True,2MB,1.060904,449,2495.2,False,0.612553,0.641816
4,128,4,64kB,2,True,512kB,1.061016,450,989.6,True,0.484424,0.57416
4,128,4,64kB,2,True,1MB,1.061016,451,1501.6,False,0.542386,0.601523
4,128,4,64kB,2,True,2MB,1.061016,452,2525.6,False,0.612615,0.641838
4,128,4,64kB,4,True,512kB,1.061016,453,991.2,True,0.484557,0.573898
4,128,4,64kB,4,True,1MB,1.061016,454,1503.2,False,0.54244,0.60126
4,128,4,64kB,4,True,2MB,1.061016,455,2527.2,False,0.612608,0.641817
4,128,4,64kB,8,True,512kB,1.061016,456,994.4,True,0.484252,0.57331
4,128,4,64kB,8,True,1MB,1.061016,457,1506.4,False,0.542148,0.600992
4,128,4,64kB,8,True,2MB,1.061016,458,2530.4,False,0.612606,0.641827
4,128,8,16kB,2,True,512kB,1.060918,459,960.4,True,0.481469,0.579543
4,128,8,16kB,2,True,1MB,1.060918,460,1472.4,True,0.539216,0.59889
4,128,8,16kB,2,True,2MB,1.060918,461,2496.4,False,0.612554,0.642186
4,128,8,16kB,4,True,512kB,1.060918,462,960.8,True,0.481416,0.579224
4,128,8,16kB,4,True,1MB,1.060918,463,1472.8,True,0.53938,0.598909
4,128,8,16kB,4,True,2MB,1.060918,464,2496.8,False,0.612554,0.642184
4,128,8,16kB,8,True,512kB,1.060918,465,961.6,True,0.481384,0.578885
4,128,8,16kB,8,True,1MB,1.060918,466,1473.6,True,0.539362,0.598666
4,128,8,16kB,8,True,2MB,1.060918,467,2497.6,False,0.612554,0.642183
4,128,8,32kB,2,True,512kB,1.060918,468,976.8,True,0.482694,0.581328
4,128,8,32kB,2,True,1MB,1.060918,469,1488.8,True,0.540301,0.599535
4,128,8,32kB,2,True,2MB,1.060918,470,2512.8,False,0.61257,0.642186
4,128,8,32kB,4,True,512kB,1.060918,471,977.6,True,0.48273,0.581119
4,128,8,32kB,4,True,1MB,1.060918,472,1489.6,True,0.540277,0.599388
4,128,8,32kB,4,True,2MB,1.060918,473,2513.6,False,0.612566,0.642186
4,128,8,32kB,8,True,512kB,1.060918,474,979.2,True,0.482599,0.58015
4,128,8,32kB,8,True,1MB,1.060918,475,1491.2,True,0.54021,0.599279
4,128,8,32kB,8,True,2MB,1.060918,476,2515.2,False,0.612566,0.642186
4,128,8,64kB,2,True,512kB,1.061093,477,1009.6,True,0.484431,0.583293
4,128,8,64kB,2,True,1MB,1.061093,478,1521.6,False,0.542396,0.601576
4,128,8,64kB,2,True,2MB,1.061093,479,2545.6,False,0.612627,0.642203
4,128,8,64kB,4,True,512kB,1.061095,480,1011.2,True,0.484565,0.582329
4,128,8,64kB,4,True,1MB,1.061095,481,1523.2,False,0.54245,0.601413
4,128,8,64kB,4,True,2MB,1.061095,482,2547.2,False,0.61262,0.642203
4,128,8,64kB,8,True,512kB,1.061095,483,1014.4,True,0.48426,0.583541
4,128,8,64kB,8,True,1MB,1.061095,484,1526.4,False,0.542158,0.600875
4,128,8,64kB,8,True,2MB,1.061095,485,2550.4,False,0.612618,0.642199
8,32,2,16kB,2,True,512kB,1.048043,486,986.4,True,0.479716,0.530682
8,32,2,16kB,2,True,1MB,1.048043,487,1498.4,True,0.536717,0.578019
8,32,2,16kB,2,True,2MB,1.048043,488,2522.4,False,0.608623,0.630582
8,32,2,16kB,4,True,512kB,1.048445,489,986.8,True,0.479068,0.531034
8,32,2,16kB,4,True,1MB,1.048445,490,1498.8,True,0.536633,0.577899
8,32,2,16kB,4,True,2MB,1.048445,491,2522.8,False,0.608772,0.630653
8,32,2,16kB,8,True,512kB,1.048445,492,987.6,True,0.479068,0.530947
8,32,2,16kB,8,True,1MB,1.048445,493,1499.6,True,0.536578,0.577774
8,32,2,16kB,8,True,2MB,1.048445,494,2523.6,False,0.608772,0.63065
8,32,2,32kB,2,True,512kB,1.048445,495,1002.8,True,0.48043,0.53185
8,32,2,32kB,2,True,1MB,1.048445,496,1514.8,False,0.537531,0.579417
8,32,2,32kB,2,True,2MB,1.048445,497,2538.8,False,0.608791,0.630653
8,32,2,32kB,4,True,512kB,1.048444,498,1003.6,True,0.480461,0.53139
8,32,2,32kB,4,True,1MB,1.048444,499,1515.6,False,0.53766,0.578705
8,32,2,32kB,4,True,2MB,1.048444,500,2539.6,False,0.608791,0.630653
8,32,2,32kB,8,True,512kB,1.048445,501,1005.2,True,0.480505,0.530947
8,32,2,32kB,8,True,1MB,1.048445,502,1517.2,False,0.537545,0.578441
8,32,2,32kB,8,True,2MB,1.048445,503,2541.2,False,0.608791,0.630653
8,32,2,64kB,2,True,512kB,1.048542,504,1035.6,True,0.481948,0.535203
8,32,2,64kB,2,True,1MB,1.048542,505,1547.6,False,0.538984,0.582487
8,32,2,64kB,2,True,2MB,1.048542,506,2571.6,False,0.608966,0.63071
8,32,2,64kB,4,True,512kB,1.048542,507,1037.2,True,0.481939,0.534668
8,32,2,64kB,4,True,1MB,1.048542,508,1549.2,False,0.538906,0.581731
8,32,2,64kB,4,True,2MB,1.048542,509,2573.2,False,0.608959,0.63071
8,32,2,64kB,8,True,512kB,1.048542,510,1040.4,True,0.481546,0.533625
8,32,2,64kB,8,True,1MB,1.048542,511,1552.4,False,0.538614,0.580688
8,32,2,64kB,8,True,2MB,1.048542,512,2576.4,False,0.608957,0.63071
8,32,4,16kB,2,True,512kB,1.048105,513,996.4,True,0.479989,0.567524
8,32,4,16kB,2,True,1MB,1.048105,514,1508.4,False,0.536594,0.595562
8,32,4,16kB,2,True,2MB,1.048105,515,2532.4,False,0.608772,0.63786
8,32,4,16kB,4,True,512kB,1.048703,516,996.8,True,0.479758,0.567295
8,32,4,16kB,4,True,1MB,1.048703,517,1508.8,False,0.536666,0.595694
8,32,4,16kB,4,True,2MB,1.048703,518,2532.8,False,0.60902,0.638089
8,32,4,16kB,8,True,512kB,1.048773,519,997.6,True,0.479195,0.567266
8,32,4,16kB,8,True,1MB,1.048773,520,1509.6,False,0.536718,0.595974
8,32,4,16kB,8,True,2MB,1.048773,521,2533.6,False,0.60902,0.638092
8,32,4,32kB,2,True,512kB,1.048773,522,1012.8,True,0.480461,0.569043
8,32,4,32kB,2,True,1MB,1.048773,523,1524.8,False,0.537692,0.59706
8,32,4,32kB,2,True,2MB,1.048773,524,2548.8,False,0.609037,0.638091
8,32,4,32kB,4,True,512kB,1.048773,525,1013.6,True,0.480479,0.568834
8,32,4,32kB,4,True,1MB,1.048773,526,1525.6,False,0.537692,0.596842
8,32,4,32kB,4,True,2MB,1.048773,527,2549.6,False,0.609032,0.638082
8,32,4,32kB,8,True,512kB,1.048773,528,1015.2,True,0.480523,0.568637
8,32,4,32kB,8,True,1MB,1.048773,529,1527.2,False,0.537649,0.596854
8,32,4,32kB,8,True,2MB,1.048773,530,2551.2,False,0.609032,0.638092
8,32,4,64kB,2,True,512kB,1.048975,531,1045.6,True,0.481885,0.571297
8,32,4,64kB,2,True,1MB,1.048975,532,1557.6,False,0.539153,0.598668
8,32,4,64kB,2,True,2MB,1.048975,533,2581.6,False,0.609093,0.638226
8,32,4,64kB,4,True,512kB,1.048975,534,1047.2,True,0.481762,0.570991
8,32,4,64kB,4,True,1MB,1.048975,535,1559.2,False,0.538978,0.59841
8,32,4,64kB,4,True,2MB,1.048975,536,2583.2,False,0.609086,0.638206
8,32,4,64kB,8,True,512kB,1.048975,537,1050.4,True,0.481516,0.570576
8,32,4,64kB,8,True,1MB,1.048975,538,1562.4,False,0.538802,0.597975
8,32,4,64kB,8,True,2MB,1.048975,539,2586.4,False,0.609084,0.638236
8,32,8,16kB,2,True,512kB,1.048105,540,1016.4,True,0.479989,0.577098
8,32,8,16kB,2,True,1MB,1.048105,541,1528.4,False,0.536594,0.595536
8,32,8,16kB,2,True,2MB,1.048105,542,2552.4,False,0.608772,0.638303
8,32,8,16kB,4,True,512kB,1.048703,543,1016.8,True,0.479758,0.577253
8,32,8,16kB,4,True,1MB,1.048703,544,1528.8,False,0.536666,0.595994
8,32,8,16kB,4,True,2MB,1.048703,545,2552.8,False,0.60902,0.638531
8,32,8,16kB,8,True,512kB,1.048773,546,1017.6,True,0.479195,0.575474
8,32,8,16kB,8,True,1MB,1.048773,547,1529.6,False,0.536718,0.596127
8,32,8,16kB,8,True,2MB,1.048773,548,2553.6,False,0.60902,0.63853
8,32,8,32kB,2,True,512kB,1.048773,549,1032.8,True,0.480461,0.578309
8,32,8,32kB,2,True,1MB,1.048773,550,1544.8,False,0.537692,0.597081
8,32,8,32kB,2,True,2MB,1.048773,551,2568.8,False,0.609037,0.638547
8,32,8,32kB,4,True,512kB,1.048773,552,1033.6,True,0.480479,0.578132
8,32,8,32kB,4,True,1MB,1.048773,553,1545.6,False,0.537692,0.596996
8,32,8,32kB,4,True,2MB,1.048773,554,2569.6,False,0.609032,0.638543
8,32,8,32kB,8,True,512kB,1.048773,555,1035.2,True,0.480523,0.578132
8,32,8,32kB,8,True,1MB,1.048773,556,1547.2,False,0.537649,0.596864
8,32,8,32kB,8,True,2MB,1.048773,557,2571.2,False,0.609032,0.638536
8,32,8,64kB,2,True,512kB,1.048975,558,1065.6,True,0.481885,0.580222
8,32,8,64kB,2,True,1MB,1.048975,559,1577.6,False,0.539153,0.598666
8,32,8,64kB,2,True,2MB,1.048975,560,2601.6,False,0.609093,0.638701
8,32,8,64kB,4,True,512kB,1.048975,561,1067.2,True,0.481762,0.579421
8,32,8,64kB,4,True,1MB,1.048975,562,1579.2,False,0.538978,0.598446
8,32,8,64kB,4,True,2MB,1.048975,563,2603.2,False,0.609086,0.638701
8,32,8,64kB,8,True,512kB,1.048975,564,1070.4,True,0.481516,0.579897
8,32,8,64kB,8,True,1MB,1.048975,565,1582.4,False,0.538802,0.598022
8,32,8,64kB,8,True,2MB,1.048975,566,2606.4,False,0.609084,0.638694
8,64,2,16kB,2,True,512kB,1.065878,567,1034.4,True,0.482029,0.534438
8,64,2,16kB,2,True,1MB,1.065878,568,1546.4,False,0.540337,0.582233
8,64,2,16kB,2,True,2MB,1.065878,569,2570.4,False,0.613619,0.635906
8,64,2,16kB,4,True,512kB,1.066009,570,1034.8,True,0.482482,0.534152
8,64,2,16kB,4,True,1MB,1.066009,571,1546.8,False,0.540473,0.581921
8,64,2,16kB,4,True,2MB,1.066009,572,2570.8,False,0.613749,0.635906
8,64,2,16kB,8,True,512kB,1.066131,573,1035.6,True,0.482396,0.534152
8,64,2,16kB,8,True,1MB,1.066131,574,1547.6,False,0.540529,0.582127
8,64,2,16kB,8,True,2MB,1.066131,575,2571.6,False,0.613749,0.636023
8,64,2,32kB,2,True,512kB,1.066131,576,1050.8,True,0.482948,0.536388
8,64,2,32kB,2,True,1MB,1.066131,577,1562.8,False,0.541344,0.584104
8,64,2,32kB,2,True,2MB,1.066131,578,2586.8,False,0.613759,0.636023
8,64,2,32kB,4,True,512kB,1.066131,579,1051.6,True,0.482948,0.535852
8,64,2,32kB,4,True,1MB,1.066131,580,1563.6,False,0.541282,0.583599
8,64,2,32kB,4,True,2MB,1.066131,581,2587.6,False,0.613759,0.636023
8,64,2,32kB,8,True,512kB,1.066131,582,1053.2,True,0.482858,0.535342
8,64,2,32kB,8,True,1MB,1.066131,583,1565.2,False,0.541188,0.583186
8,64,2,32kB,8,True,2MB,1.066131,584,2589.2,False,0.613759,0.636025
8,64,2,64kB,2,True,512kB,1.066258,585,1083.6,True,0.485095,0.538815
8,64,2,64kB,2,True,1MB,1.066258,586,1595.6,False,0.542757,0.586591
8,64,2,64kB,2,True,2MB,1.066258,587,2619.6,False,0.613821,0.636023
8,64,2,64kB,4,True,512kB,1.066258,588,1085.2,True,0.485138,0.538471
8,64,2,64kB,4,True,1MB,1.066258,589,1597.2,False,0.542757,0.585907
8,64,2,64kB,4,True,2MB,1.066258,590,2621.2,False,0.613938,0.636023
8,64,2,64kB,8,True,512kB,1.066258,591,1088.4,True,0.484883,0.537509
8,64,2,64kB,8,True,1MB,1.066258,592,1600.4,False,0.542811,0.585017
8,64,2,64kB,8,True,2MB,1.066258,593,2624.4,False,0.613938,0.63603
8,64,4,16kB,2,True,512kB,1.066246,594,1044.4,True,0.482494,0.571986
8,64,4,16kB,2,True,1MB,1.066246,595,1556.4,False,0.540586,0.600524
8,64,4,16kB,2,True,2MB,1.066246,596,2580.4,False,0.613777,0.643318
8,64,4,16kB,4,True,512kB,1.066292,597,1044.8,True,0.482607,0.571697
8,64,4,16kB,4,True,1MB,1.066292,598,1556.8,False,0.540855,0.600622
8,64,4,16kB,4,True,2MB,1.066292,599,2580.8,False,0.613918,0.643318
8,64,4,16kB,8,True,512kB,1.066246,600,1045.6,True,0.482443,0.571686
8,64,4,16kB,8,True,1MB,1.066246,601,1557.6,False,0.540781,0.600641
8,64,4,16kB,8,True,2MB,1.066246,602,2581.6,False,0.613918,0.643318
8,64,4,32kB,2,True,512kB,1.066246,603,1060.8,True,0.483354,0.572828
8,64,4,32kB,2,True,1MB,1.066246,604,1572.8,False,0.541577,0.601847
8,64,4,32kB,2,True,2MB,1.066246,605,2596.8,False,0.613935,0.643318
8,64,4,32kB,4,True,512kB,1.066246,606,1061.6,True,0.483429,0.572563
8,64,4,32kB,4,True,1MB,1.066246,607,1573.6,False,0.541598,0.601684
8,64,4,32kB,4,True,2MB,1.066246,608,2597.6,False,0.613918,0.643318
8,64,4,32kB,8,True,512kB,1.066246,609,1063.2,True,0.483372,0.572441
8,64,4,32kB,8,True,1MB,1.066246,610,1575.2,False,0.541361,0.601384
8,64,4,32kB,8,True,2MB,1.066246,611,2599.2,False,0.613918,0.643318
8,64,4,64kB,2,True,512kB,1.066392,612,1093.6,True,0.485144,0.575252
8,64,4,64kB,2,True,1MB,1.066392,613,1605.6,False,0.543267,0.603141
8,64,4,64kB,2,True,2MB,1.066392,614,2629.6,False,0.613981,0.643318
8,64,4,64kB,4,True,512kB,1.0664,615,1095.2,True,0.485171,0.575048
8,64,4,64kB,4,True,1MB,1.0664,616,1607.2,False,0.54284,0.602742
8,64,4,64kB,4,True,2MB,1.0664,617,2631.2,False,0.613981,0.643296
8,64,4,64kB,8,True,512kB,1.0664,618,1098.4,True,0.484927,0.574653
8,64,4,64kB,8,True,1MB,1.0664,619,1610.4,False,0.542886,0.602585
8,64,4,64kB,8,True,2MB,1.0664,620,2634.4,False,0.613981,0.643339
8,64,8,16kB,2,True,512kB,1.066246,621,1064.4,True,0.482494,0.581595
8,64,8,16kB,2,True,1MB,1.066246,622,1576.4,False,0.540586,0.60081
8,64,8,16kB,2,True,2MB,1.066246,623,2600.4,False,0.613777,0.643893
8,64,8,16kB,4,True,512kB,1.066292,624,1064.8,True,0.482607,0.580707
8,64,8,16kB,4,True,1MB,1.066292,625,1576.8,False,0.540855,0.600603
8,64,8,16kB,4,True,2MB,1.066292,626,2600.8,False,0.613918,0.643894
8,64,8,16kB,8,True,512kB,1.066246,627,1065.6,True,0.482443,0.580872
8,64,8,16kB,8,True,1MB,1.066246,628,1577.6,False,0.540781,0.600678
8,64,8,16kB,8,True,2MB,1.066246,629,2601.6,False,0.613918,0.643899
8,64,8,32kB,2,True,512kB,1.066246,630,1080.8,True,0.483354,0.581191
8,64,8,32kB,2,True,1MB,1.066246,631,1592.8,False,0.541577,0.601821
8,64,8,32kB,2,True,2MB,1.066246,632,2616.8,False,0.613935,0.643917
8,64,8,32kB,4,True,512kB,1.066246,633,1081.6,True,0.483429,0.582111
8,64,8,32kB,4,True,1MB,1.066246,634,1593.6,False,0.541598,0.601699
8,64,8,32kB,4,True,2MB,1.066246,635,2617.6,False,0.613918,0.643913
8,64,8,32kB,8,True,512kB,1.066246,636,1083.2,True,0.483372,0.581705
8,64,8,32kB,8,True,1MB,1.066246,637,1595.2,False,0.541361,0.601597
8,64,8,32kB,8,True,2MB,1.066246,638,2619.2,False,0.613918,0.643906
8,64,8,64kB,2,True,512kB,1.066392,639,1113.6,True,0.485146,0.58489
8,64,8,64kB,2,True,1MB,1.066392,640,1625.6,False,0.543267,0.603143
8,64,8,64kB,2,True,2MB,1.066392,641,2649.6,False,0.613981,0.643936
8,64,8,64kB,4,True,512kB,1.0664,642,1115.2,True,0.485171,0.584055
8,64,8,64kB,4,True,1MB,1.0664,643,1627.2,False,0.54284,0.602919
8,64,8,64kB,4,True,2MB,1.0664,644,2651.2,False,0.613981,0.643936
8,64,8,64kB,8,True,512kB,1.0664,645,1118.4,True,0.484927,0.584089
8,64,8,64kB,8,True,1MB,1.0664,646,1630.4,False,0.542886,0.60245
8,64,8,64kB,8,True,2MB,1.0664,647,2654.4,False,0.613981,0.643929
8,128,2,16kB,2,True,512kB,1.072323,648,1130.4,True,0.483341,0.535466
8,128,2,16kB,2,True,1MB,1.072323,649,1642.4,False,0.542117,0.583656
8,128,2,16kB,2,True,2MB,1.072323,650,2666.4,False,0.61557,0.63763
8,128,2,16kB,4,True,512kB,1.072571,651,1130.8,True,0.483208,0.535416
8,128,2,16kB,4,True,1MB,1.072571,652,1642.8,False,0.542004,0.583937
8,128,2,16kB,4,True,2MB,1.072571,653,2666.8,False,0.615568,0.63788
8,128,2,16kB,8,True,512kB,1.072572,654,1131.6,True,0.483073,0.535204
8,128,2,16kB,8,True,1MB,1.072572,655,1643.6,False,0.542106,0.583725
8,128,2,16kB,8,True,2MB,1.072572,656,2667.6,False,0.615568,0.63788
8,128,2,32kB,2,True,512kB,1.072572,657,1146.8,True,0.483861,0.536973
8,128,2,32kB,2,True,1MB,1.072572,658,1658.8,False,0.542536,0.585324
8,128,2,32kB,2,True,2MB,1.072572,659,2682.8,False,0.615568,0.63788
8,128,2,32kB,4,True,512kB,1.072571,660,1147.6,True,0.483861,0.536661
8,128,2,32kB,4,True,1MB,1.072571,661,1659.6,False,0.542536,0.584896
8,128,2,32kB,4,True,2MB,1.072571,662,2683.6,False,0.615568,0.63788
8,128,2,32kB,8,True,512kB,1.072572,663,1149.2,True,0.483773,0.535885
8,128,2,32kB,8,True,1MB,1.072572,664,1661.2,False,0.542415,0.584525
